uniqueid,TrumpApproveFlag,LikelyConsiderFlag,LeanConsiderFlag,LeanNotConsiderFlag,LikelyNotConsiderFlag,TurnoutTargetsFlag,onlineact,offlineact,cc,PotentialActivist,Turnout_Score
27AB261C-7467-4D84-8,1,0,0,0,0,1,0,NA,NA,0,0.7767241786932573
BFAB5AD3-DCAB-41EB-B,1,0,0,0,0,1,0,NA,NA,0,0.8133835854241624
F04FC5E7-49DA-48D3-A,1,0,0,0,0,1,0,NA,NA,0,0.5709546168800443
F3F709A3-F433-4789-9,1,0,0,0,0,1,0,1,NA,0,1.1108774029416963
4CF00DCA-0087-44DA-A,1,0,0,0,0,1,0,NA,NA,0,1.1069130355026573
7CE5447A-ED33-4626-B,1,0,0,0,0,1,0,1,NA,0,0.1643460167106241
61D532C5-5546-4AB7-9,1,0,0,0,0,1,0,NA,NA,0,0.42344677133951336
A362E66D-BBAF-47B6-B,1,0,0,0,0,1,0,NA,NA,0,0.23325409763492644
E19D7D94-1860-46C0-A,1,0,0,0,0,1,0,NA,NA,0,0.10790356248617172
06A3226B-A55D-41CB-A,1,0,0,0,0,1,0,NA,NA,0,0.6891032389830798
55512281-59F9-4DE3-B,1,0,0,0,0,1,0,NA,1,0,0.8003595431800932
85615A04-2BC9-4844-A,1,0,0,0,0,1,0,NA,NA,0,0.7097110206959769
A463A812-D0C1-41B0-A,1,0,0,0,0,1,0,NA,NA,0,0.23772173863835633
A10FA1D5-02BD-487A-9,1,0,0,0,0,1,0,NA,NA,0,0.9631747389212251
0BC84FAA-CB74-4C94-A,1,0,0,0,0,1,1,NA,NA,0,0.5262408193666488
21DAC778-E57E-4CF8-A,1,0,0,0,0,1,1,NA,NA,0,0.8044832716695964
31B059A9-52F1-4F6F-8,1,0,0,0,0,1,0,NA,NA,0,0.07070800941437483
81AECF48-9F29-497B-9,1,0,0,0,0,1,0,NA,NA,0,0.9392074609640986
48AE3215-4C99-42D9-8,1,0,0,0,0,1,1,NA,1,0,0.6134285714942962
C9C506AB-3E26-4B75-8,1,0,0,0,0,1,1,NA,NA,0,0.0053642187267541885
B93BBAAD-F2EF-48EF-A,1,0,0,0,0,1,0,NA,NA,0,0.8022875029128045
18F35EE5-DE82-4375-8,1,0,0,0,0,1,0,NA,NA,0,0.15497808763757348
2355455C-C2C2-41D0-8,1,0,0,0,0,1,0,1,NA,0,0.12054541078396142
52B59C49-EDA0-4E29-B,1,0,0,0,0,1,0,1,NA,0,0.5400142825674266
C14F7338-D636-485F-A,1,0,0,0,0,1,0,NA,NA,0,0.18989886180497706
D7BF95B4-BE56-4433-8,1,0,0,0,0,1,1,NA,NA,0,0.8802620815113187
7DDD71B4-9D42-44E5-8,1,0,0,0,0,1,1,NA,NA,0,0.9487228584475815
53D781F5-5795-4A32-A,0,0,0,0,0,1,1,1,1,0,0.6019686131039634
67FFE15F-9A22-4307-B,1,0,0,0,0,1,0,NA,NA,0,0.011838639387860894
E9B41D9A-24F6-4372-B,1,0,0,0,0,1,0,NA,NA,0,0.12397008598782122
133FB78A-B62C-41E1-A,1,0,0,0,0,1,0,NA,NA,0,0.24921953165903687
F16D78AF-163B-445F-B,1,0,0,0,0,1,0,NA,NA,0,0.5545671831350774
84260CF6-5B58-4389-8,1,0,0,0,0,1,0,NA,NA,0,0.9588625736068934
EB1AA84E-B7A8-425B-8,1,0,0,0,0,1,0,NA,NA,0,0.0733212549239397
775263C9-19A6-4DCE-9,1,0,0,0,0,1,0,NA,NA,0,0.623904143110849
2C0E073A-D3B4-4361-B,1,0,0,0,0,1,0,NA,NA,0,0.2132895728573203
F7A1D69B-3386-4CBA-B,1,0,0,0,0,1,0,NA,NA,0,0.9436255097389221
D93D9EC7-6AB2-4F58-9,1,0,0,0,0,1,1,1,NA,0,0.8929535793140531
1D4B67DA-53C1-4368-8,1,0,0,0,0,1,0,NA,NA,0,0.8252188446931541
DB990822-CE22-4A5E-9,1,0,0,0,0,1,0,NA,NA,0,0.9623729817103595
DEBCC6D8-9C25-4271-8,1,0,0,0,0,1,1,NA,NA,0,0.9652182862628251
5CF6A864-6424-481D-B,1,0,0,0,0,1,0,NA,NA,0,0.9760464117862284
693135F0-D09A-4EE9-B,1,0,0,0,0,1,1,NA,NA,0,0.7842273705173284
F9A33BF8-2E5C-4262-9,1,0,0,0,0,1,0,NA,NA,0,0.4950678114546463
F9194820-0643-41EC-9,1,0,0,0,0,1,1,NA,NA,0,0.9383734166622162
328D5D1F-8ED5-469E-9,1,0,0,0,0,1,0,NA,NA,0,0.9734410061500967
0DCF9C22-C32D-401E-8,1,0,0,0,0,1,0,NA,NA,0,0.8498156873974949
4C506735-6E64-452D-B,1,0,0,0,0,1,0,NA,NA,0,1.019522801041603
CE3FB485-D120-4A8B-B,1,0,0,0,0,1,0,NA,NA,0,0.6291509344009683
01758C3C-8B73-4FD6-8,1,0,0,0,0,1,1,NA,NA,0,0.8575611290289089
18DF6850-D296-44C9-A,1,0,0,0,0,1,1,NA,NA,0,0.8213667164091021
056C5FB5-FA88-4F79-A,1,0,0,0,0,1,1,NA,NA,0,0.4449322266736999
AEB159F6-BE16-473E-9,1,0,0,0,0,1,1,NA,NA,0,0.9762656684033573
7FF66468-97D1-4879-8,1,0,0,0,0,1,1,1,NA,0,0.7807347594061866
965E87C4-DC5E-4E87-A,1,0,0,0,0,1,0,NA,NA,0,0.6437227012356743
A4743746-56F0-482E-9,1,0,0,0,0,1,1,1,NA,0,0.9462517341598868
D9DA15CA-5ED7-4A0C-B,1,0,0,0,0,1,1,1,NA,0,0.572359285200946
272AF1AE-B483-40AF-9,1,0,0,0,0,1,0,1,NA,0,0.818504725350067
3A68FA51-F29E-4CC9-B,1,0,0,0,0,1,0,NA,NA,0,0.7637973621021956
499C050A-6301-40D8-9,1,0,0,0,0,1,1,NA,NA,0,0.07364921923726797
E3ED0802-496A-4582-B,1,0,0,0,0,1,1,NA,NA,0,0.46679946267977357
5A6CEFC6-1382-4FD8-A,1,0,0,0,0,1,0,NA,NA,0,0.04666767828166485
790E8551-1F36-416D-9,1,0,0,0,0,1,0,NA,NA,0,0.09127302630804479
D102177C-AE0C-484F-9,1,0,0,0,0,1,0,NA,NA,0,0.5049985460937023
34660970-FE70-4059-A,1,0,0,0,0,1,1,NA,NA,0,0.9058081053663045
7E34F87B-AC9C-4665-9,1,0,0,0,0,1,0,NA,NA,0,0.8332000763621181
35151D43-8811-4556-A,1,0,0,0,0,1,0,NA,NA,0,0.8437802136177197
01AA2D2C-4FAB-4625-8,1,0,0,0,0,1,1,NA,NA,0,0.09024009807035327
94BA6444-CFD1-477A-8,1,0,0,0,0,1,0,NA,NA,0,0.012333237566053867
97E56AD7-7EDB-43FB-B,1,0,0,0,0,1,1,NA,NA,0,0.44969501614104956
9C9F4E74-B23E-4C56-A,1,0,0,0,0,1,0,NA,NA,0,0.7797969627426937
95E78F4C-50C3-4310-B,1,0,0,0,0,1,0,NA,NA,0,0.8917174483649433
A6FA1AE9-50B4-44B1-A,1,0,0,0,0,1,0,NA,NA,0,0.6960896792588755
653DE7EA-F2EC-4517-9,1,0,0,0,0,1,0,NA,1,0,0.24346642661839724
EBE8A99B-C290-4B2B-B,1,0,0,0,0,1,1,NA,NA,0,0.7656126106157899
242777A7-6441-471D-A,1,0,0,0,0,1,0,NA,NA,0,0.6405381025979295
3A391582-59D5-43B9-9,1,0,0,0,0,1,1,NA,NA,0,0.8558931809384376
E844560D-50BC-4EF9-9,1,0,0,0,0,1,0,NA,NA,0,0.9550114977173507
3921E46B-2EB0-489F-8,1,0,0,0,0,1,1,NA,NA,0,0.9384942611213773
4B17CD9C-285A-4689-8,1,0,0,0,0,1,1,NA,NA,0,0.15935176238417625
7FF23097-5105-4D6B-A,1,0,0,0,0,1,1,NA,1,0,0.5761530173476785
3B9DE6D3-57B3-40F1-B,1,0,0,0,0,1,0,NA,1,0,0.9010683739325032
EC1CB36B-F085-45D5-A,1,0,0,0,0,1,0,NA,1,0,0.8487471183761954
04E35F66-EC60-42E4-9,1,0,0,0,0,1,0,NA,NA,0,0.5600578500889242
8535A03E-AF86-43FD-B,1,0,0,0,0,1,0,NA,NA,0,0.016826260602101684
2CDA233F-9AF8-47EA-A,1,0,0,0,0,1,1,NA,NA,0,0.9695900687947869
F39375E5-8520-451A-B,1,0,0,0,0,1,0,NA,NA,0,0.9811150606255978
C33597E1-4E88-4F02-9,1,0,0,0,0,1,0,NA,NA,0,3.474641125649214e-4
8E585327-093C-4AF5-9,1,0,0,0,0,1,0,1,NA,0,0.9030136112123728
54C9C1F1-DD70-49AD-B,1,0,0,0,0,1,1,1,NA,0,0.7513686332385987
20DC8F7F-C7A4-4B9E-8,1,0,0,0,0,1,0,NA,NA,0,0.780329436995089
C63E5604-595E-4CFE-B,1,0,0,0,0,1,0,NA,NA,0,0.9114086822373793
14C9E55A-E4AA-4462-A,1,0,0,0,0,1,1,NA,NA,0,0.03321897145360708
6BE00E8F-9848-4804-9,1,0,0,0,0,1,0,NA,NA,0,0.9544216389767826
48D71347-09B8-429E-B,1,0,0,0,0,1,1,1,NA,0,1.0313391310628504
33A6EA70-BF8C-45FD-8,1,0,0,0,0,1,1,NA,NA,0,0.8179699755273759
8E2E1B9A-D0D6-4C6B-A,1,0,0,0,0,1,0,1,NA,0,0.41832815925590694
760B223D-CD23-4CBF-A,1,0,0,0,0,1,1,NA,NA,0,1.1049930044682696
644ECDAC-CEDC-4257-8,1,0,0,0,0,1,0,NA,NA,0,1.0163143506506458
915D77EE-D299-494C-9,1,0,0,0,0,1,0,NA,NA,0,0.8816593906376511
51DB8293-977F-44E5-A,1,0,0,0,0,1,1,NA,NA,0,0.193845629459247
09D77C8E-7B3E-4802-B,1,0,0,0,0,1,1,1,NA,0,0.06012937496416271
24ADA518-5D82-4216-B,1,0,0,0,0,1,0,NA,NA,0,0.140549142844975
B89265F1-1963-4D68-B,1,0,0,0,0,1,1,NA,NA,0,0.8741733722854406
1E41DA12-E80B-4516-9,1,0,0,0,0,1,0,NA,NA,0,0.3986404915340245
17209249-5306-4E0F-9,1,0,0,0,0,1,1,NA,NA,0,0.9894257304258645
4EAC5573-12DA-459C-9,1,0,0,0,0,1,0,NA,NA,0,0.9119517465587705
B0DC041B-D6EE-4F3A-9,1,0,0,0,0,1,1,NA,NA,0,0.008559276349842548
C49275D7-9C98-4723-A,1,0,0,0,0,1,1,NA,NA,0,0.9508233950473368
771ACFD0-A7DB-4417-A,1,0,0,0,0,1,0,NA,NA,0,0.11165314493700862
C25EAA9D-BDF1-491B-A,1,0,0,0,0,1,1,NA,NA,0,0.19557529943995178
1AB56C34-A811-451E-8,1,0,0,0,0,1,0,NA,NA,0,0.7720182335469872
BAAAED66-2ACC-4660-B,1,0,0,0,0,1,0,NA,NA,0,0.6523313806392252
21F20EC3-99B9-4FF4-B,1,0,0,0,0,1,1,1,NA,0,0.974687397480011
30834894-AC02-4C66-A,1,0,0,0,0,1,0,NA,NA,0,0.0446752873249352
DDE2F9D9-E75E-4E2F-8,1,0,0,0,0,1,1,NA,NA,0,0.7826799415051937
D4A8290E-B203-4285-B,1,0,0,0,0,1,0,NA,NA,0,0.8769199710804969
3549230B-7F7C-4116-8,1,0,0,0,0,1,0,NA,NA,0,0.7146821210626513
B616BA8B-1E32-44BE-B,1,0,0,0,0,1,0,NA,NA,0,0.9275321327149868
51D63E8B-57C1-4F33-B,1,0,0,0,0,1,0,1,NA,0,0.8123642506543547
342FB5B5-B8D6-4397-B,1,0,0,0,0,1,1,NA,NA,0,0.6020820349222049
32F99237-E90B-4D14-B,1,0,0,0,0,1,0,NA,NA,0,1.073886145488359
5B0BE771-CDC7-4016-A,1,0,0,0,0,1,0,NA,NA,0,0.9773644038941711
0D78389C-90EC-49F7-8,1,0,0,0,0,1,0,NA,NA,0,0.06791200116276741
25399C79-E4D5-4857-A,1,0,0,0,0,1,0,NA,NA,0,0.986487579299137
ED6F8DB9-2AAB-48D7-A,1,0,0,0,0,1,0,NA,NA,0,0.20257943053729832
5311358F-3654-4CA5-A,1,0,0,0,0,1,0,NA,NA,0,0.9673176289070398
088C05B1-5A2C-4A75-8,1,0,0,0,0,1,0,NA,NA,0,0.05022601247765124
E97D9610-D257-4C48-9,1,0,0,0,0,1,0,NA,NA,0,0.8373589081456885
F73EA111-87FB-4D8B-A,1,0,0,0,0,1,0,1,1,0,0.21512919128872454
B292B563-D2F3-40A1-8,1,0,0,0,0,1,0,1,NA,0,0.07799755549058318
8C76D365-5AD1-4D7A-B,1,0,0,0,0,1,1,NA,NA,0,0.22462036926299334
A3EE5BC1-0881-4B9E-B,1,0,0,0,0,1,1,NA,1,0,0.9084529804531485
A6E66A05-8810-4593-A,1,0,0,0,0,1,0,NA,NA,0,0.6199026508256793
286D1670-3AC7-43DB-B,1,0,0,0,0,1,0,NA,NA,0,0.8961816632654518
71B46707-1AE1-42A3-9,1,0,0,0,0,1,0,NA,NA,0,0.8094346718862653
E303A9B2-1CB2-47E7-9,1,0,0,0,0,1,0,NA,NA,0,0.411698826123029
4DDA6BBB-B19E-4C49-A,1,0,0,0,0,1,0,NA,1,0,1.1027848043013364
9357CEC6-70FB-4E8C-8,1,0,0,0,0,1,0,1,NA,0,0.4585548924515024
709753A7-E26B-44A7-B,1,0,0,0,0,1,1,NA,NA,0,0.1623485975433141
A640F909-3027-4201-B,1,0,0,0,0,1,1,NA,NA,0,0.8923068379517645
E6F088E3-BE57-4355-B,1,0,0,0,0,1,0,NA,NA,0,0.7548254439607263
28245106-9274-4A30-B,1,0,0,0,0,1,0,1,NA,0,0.12835972686298192
DF2ACFAF-E3C8-412F-B,1,0,0,0,0,1,1,1,NA,0,0.9537515470292419
62730969-0D80-47F9-9,1,0,0,0,0,1,1,NA,NA,0,0.9185961030889302
299BAF0D-D270-4513-9,1,0,0,0,0,1,1,1,1,0,0.738786494359374
ACE6DA0A-7357-438B-9,1,0,0,0,0,1,0,NA,NA,0,0.8907950648572296
E4154900-F6DC-4784-8,1,0,0,0,0,1,1,NA,NA,0,0.1822978991549462
F9CD42D4-D5D1-48BA-8,1,0,0,0,0,1,1,1,NA,0,0.9537011368665844
61BD8E9B-DFEF-4B87-A,1,0,0,0,0,1,0,NA,NA,0,0.9165258030407131
BBAE7BAE-00B7-46CE-A,1,0,0,0,0,1,0,NA,NA,0,0.8052813629619777
4ABE1E4C-A118-42A0-9,1,0,0,0,0,1,0,NA,NA,0,0.8364080346655101
0F630ADF-A368-452C-8,1,0,0,0,0,1,1,1,NA,0,0.6129514484200627
A5154ECE-CFD5-4293-B,1,0,0,0,0,1,0,NA,NA,0,0.054605120327323675
C6C1CE8D-24F7-49BA-A,1,0,0,0,0,1,0,NA,NA,0,0.06071163038723171
C182FABD-6E80-41F5-A,1,0,0,0,0,1,1,NA,NA,0,0.7874769102782011
F07C8166-8ACE-42C2-B,1,0,0,0,0,1,0,NA,NA,0,1.0966144348494709
00A6AA34-246B-48B1-8,1,0,0,0,0,1,1,1,NA,0,0.8005318569485098
3DC2D325-9C04-4044-9,1,0,0,0,0,1,1,1,1,0,0.9902750051114708
A0266606-A6D2-4602-9,1,0,0,0,0,1,0,NA,NA,0,1.0004497754853219
AAB02DF1-647E-41C6-9,1,0,0,0,0,1,0,NA,NA,0,0.9486340875737369
91AEAD3C-B701-4157-A,1,0,0,0,0,1,0,NA,NA,0,0.8746070545166731
B385B381-63E8-4DD1-9,1,0,0,0,0,1,1,NA,NA,0,0.18096501380205154
23CDCCB3-AFAB-4FEB-B,1,0,0,0,0,1,0,NA,1,0,0.24489791761152446
975CC8E3-3F49-4231-9,1,0,0,0,0,1,1,1,NA,0,0.09157121111638844
F832ECD3-696C-446D-B,1,0,0,0,0,1,0,NA,NA,0,0.2044183115940541
50D60568-3CFE-4ACB-9,1,0,0,0,0,1,0,1,NA,0,0.01573314843699336
4ABE68D8-663B-4DBA-8,1,0,0,0,0,1,1,NA,NA,0,0.09507326339371502
F858E40D-3D8B-4CA3-9,1,0,0,0,0,1,0,NA,NA,0,0.045739470748230815
624A6F52-4225-4040-A,1,0,0,0,0,1,0,NA,NA,0,0.8318266606656834
A42460A1-E99E-4A5B-8,1,0,0,0,0,1,0,NA,NA,0,0.24118918599560857
4060E917-D06A-4FA7-B,1,0,0,0,0,1,0,NA,NA,0,0.9094448504038155
977CF53C-29B1-46C0-9,1,0,0,0,0,1,1,1,NA,0,1.0648549092002213
701FE7FE-EF20-4CD6-9,1,0,0,0,0,1,1,1,1,0,0.9775518210371956
BDF3B92F-B5A7-4DB4-A,1,0,0,0,0,1,0,NA,NA,0,0.8011768846772611
7EB943C2-AA65-4F35-B,1,0,0,0,0,1,0,NA,NA,0,0.558751254575327
A4D6A250-4F4D-4267-9,1,0,0,0,0,1,0,NA,NA,0,0.7297974567627534
49BC7435-69D6-443D-8,1,0,0,0,0,1,1,1,NA,0,0.4058609213680029
214C2692-51FA-4F80-9,1,0,0,0,0,1,1,NA,NA,0,0.16028686217032373
0C453D9C-D772-4337-9,1,0,0,0,0,1,0,NA,NA,0,0.9944382392568514
2A974B76-C97B-4542-9,1,0,0,0,0,1,1,NA,NA,0,0.9176115812733769
C3338C6B-960E-47F2-A,1,0,0,0,0,1,0,1,NA,0,0.8525849900906906
59FDDE14-0050-4D50-B,1,0,0,0,0,1,1,1,1,0,0.10418999684043229
EA94C421-6003-4882-A,1,0,0,0,0,1,1,1,NA,0,0.8443806858267635
A81A5D1E-959B-43E8-9,1,0,0,0,0,1,0,1,1,0,0.13603198993951082
42A85FD7-9E6B-4E6E-8,1,0,0,0,0,1,1,NA,NA,0,0.032790085999295115
A30EFF38-4E2A-4E42-B,1,0,0,0,0,1,0,1,NA,0,0.10431296471506357
7C88C26E-0E94-4BBC-9,1,0,0,0,0,1,1,NA,NA,0,1.1011993963038549
D5E38384-7F3E-441E-A,1,0,0,0,0,1,1,1,NA,0,1.1166528443573043
9808271F-8AC9-4758-B,1,0,0,0,0,1,0,NA,NA,0,0.9131565021816641
151AD43E-E83C-47E6-8,1,0,0,0,0,1,0,NA,NA,0,0.4012053814949468
4F2BBC4A-9626-464D-A,1,0,0,0,0,1,0,NA,NA,0,0.8569020393770188
AFA7D354-5C97-4532-B,1,0,0,0,0,1,0,NA,NA,0,0.7256691424408928
93AB3EDD-F59F-4826-A,1,0,0,0,0,1,0,1,NA,0,0.9947255540173501
86D40E32-C71F-4AA9-A,1,0,0,0,0,1,0,1,NA,0,1.006207904079929
35497CF7-823E-4636-9,1,0,0,0,0,1,0,1,NA,0,0.15081233205273747
9AD3C2C8-F641-4B40-8,1,0,0,0,0,1,0,NA,NA,0,0.9775241839233786
0432AAE4-1BD3-482C-A,1,0,0,0,0,1,0,NA,NA,0,0.5815294379135594
0CB6CC4B-CBD4-4B13-9,1,0,0,0,0,1,0,NA,NA,0,0.9976345030590892
CD166515-DE67-4814-B,1,0,0,0,0,1,0,NA,NA,0,0.8391379159875214
9F083B00-EAA8-4AFF-A,1,0,0,0,0,1,0,NA,NA,0,0.4893271465552971
DFB43315-EAF0-44C5-A,1,0,0,0,0,1,0,NA,NA,0,0.9602368378546089
0BA7379C-757D-46CE-B,1,0,0,0,0,1,1,1,NA,0,0.6562063107267022
00E5CF0A-3110-4840-A,1,0,0,0,0,1,0,NA,NA,0,0.8566829119808972
150755C1-6C6C-453A-B,1,0,0,0,0,1,0,1,NA,0,0.23885532771237195
573A4177-66B1-4F70-9,1,0,0,0,0,1,1,1,1,0,0.03223326266743243
E1675163-B233-4C27-9,1,0,0,0,0,1,1,NA,NA,0,0.06264345347881317
766FBD15-5D29-4305-A,1,0,0,0,0,1,0,NA,NA,0,0.5194353943224996
FE6DFB48-4FAD-409E-A,1,0,0,0,0,1,0,NA,NA,0,0.801000909646973
93CD34EE-5132-4D71-9,1,0,0,0,0,1,0,NA,NA,0,0.41283981199376285
F6268468-DC3E-49E7-B,1,0,0,0,0,1,0,NA,NA,0,0.8599686110392213
671B8734-53AA-43E6-B,1,0,0,0,0,1,0,NA,NA,0,0.9506954265525565
6E6CD64D-AED4-48A9-9,1,0,0,0,0,1,0,NA,NA,0,0.55413674027659
AF379908-F503-467A-9,1,0,0,0,0,1,0,NA,NA,0,0.16813611518591642
E07EB162-9FDF-4E62-B,1,0,0,0,0,1,0,1,NA,0,0.9791951770894229
839D55FA-3BC2-4A6F-9,1,0,0,0,0,1,1,NA,NA,0,0.89118667319417
85367242-4D04-4C94-8,1,0,0,0,0,1,0,NA,1,0,0.5277008581906557
136F4058-77F0-48BE-B,1,0,0,0,0,1,0,NA,NA,0,0.6848891851259395
34F32D14-BAC7-45BF-B,1,0,0,0,0,1,1,NA,NA,0,0.21607187809422612
F74689CE-4A13-44EE-9,1,0,0,0,0,1,1,NA,NA,0,0.18467434914782643
7D57CCDE-30AD-4A40-8,1,0,0,0,0,1,1,1,NA,0,0.18047178513370454
60EE9B83-BB74-426B-8,1,0,0,0,0,1,0,NA,NA,0,0.038801298942416906
D115DDD5-88E8-4EC4-8,1,0,0,0,0,1,1,NA,NA,0,0.9796852231957018
8F90A200-28E0-4E59-B,1,0,0,0,0,1,0,NA,1,0,0.7968278108164668
C6228F9D-D2EE-4CDD-A,1,0,0,0,0,1,0,NA,NA,0,0.914385337382555
6F0093D3-2463-47A4-B,1,0,0,0,0,1,1,NA,NA,0,1.0691053537884727
C375A32B-E574-4DD5-B,1,0,0,0,0,1,0,NA,NA,0,0.5722961212741211
EC789C14-0EE7-4912-A,1,0,0,0,0,1,0,NA,NA,0,0.18201747932471335
33E701EE-0EB7-495A-B,1,0,0,0,0,1,0,NA,NA,0,0.21483971970155835
C92A9DBE-964C-4100-9,1,0,0,0,0,1,0,NA,NA,0,0.5955811631865799
38DC13E7-8C3E-4D69-B,1,0,0,0,0,1,1,NA,NA,0,0.9899633049499243
7ACAF54B-6C50-49AC-B,1,0,0,0,0,1,0,NA,NA,0,0.763800133485347
84832598-051F-45A1-9,1,0,0,0,0,1,0,NA,NA,0,0.6842831131070852
5C2A3ED7-D199-4852-8,1,0,0,0,0,1,0,NA,NA,0,0.8310820759506896
CE4632F1-2D0F-4CCC-8,1,0,0,0,0,1,0,NA,NA,0,0.9656604689080268
FE2BE894-5E4C-4414-B,1,0,0,0,0,1,0,NA,NA,0,0.8252108234446496
FDA21D3D-2D7F-44B7-8,1,0,0,0,0,1,0,NA,NA,0,0.998912074835971
6FC3EA42-86D5-40A5-B,1,0,0,0,0,1,0,NA,NA,0,0.24652984458953142
70B6268C-9C70-4E2A-A,1,0,0,0,0,1,0,NA,NA,0,0.890409437706694
7EF71AFA-1F80-459C-B,1,0,0,0,0,1,1,1,NA,0,0.9962079860270023
B1835F37-6499-4C24-A,1,0,0,0,0,1,1,1,NA,0,0.7916298310738057
799DFE42-E2FC-41FD-9,1,0,0,0,0,1,0,NA,NA,0,0.0265755713917315
81703D59-7C97-4569-B,1,0,0,0,0,1,1,NA,NA,0,0.8897275133058429
592443AB-9F6B-47E5-B,1,0,0,0,0,1,0,1,NA,0,0.4479337037773803
40DAD9D7-6973-4666-8,1,0,0,0,0,1,1,NA,NA,0,0.3900506728095934
429B899A-17A8-4776-B,1,0,0,0,0,1,0,NA,NA,0,0.22062992257997394
37396222-3C49-472F-A,1,0,0,0,0,1,1,NA,NA,0,0.025910018477588892
BA3333D5-BED3-4066-9,1,0,0,0,0,1,0,NA,NA,0,0.24344111210666597
10E158E4-D7C2-437E-8,1,0,0,0,0,1,1,NA,NA,0,0.21605858951807022
6FB0F576-0705-4DAF-B,1,0,0,0,0,1,0,NA,NA,0,0.003563667880371213
117A1B4E-C6FD-4F8D-9,1,0,0,0,0,1,0,NA,NA,0,0.7993212344590575
6063BB1E-B674-4F56-A,1,0,0,0,0,1,0,NA,NA,0,0.21819317806512117
2C52FD51-2C72-4C88-B,1,0,0,0,0,1,0,NA,1,0,0.5033731281291693
00C33305-D58B-453F-B,1,0,0,0,0,1,1,NA,NA,0,0.9036987262079492
1011346E-6687-4915-8,1,0,0,0,0,1,0,1,NA,0,0.6705595068633556
F71582B6-F953-4CB6-B,1,0,0,0,0,1,1,1,NA,0,0.84633091208525
BA97D64D-2F1E-40A0-9,1,0,0,0,0,1,1,1,NA,0,0.8110303285066038
45F49FDC-73F5-4F77-9,1,0,0,0,0,1,0,1,1,0,0.18523547402583063
DF8331A1-295F-4691-A,1,0,0,0,0,1,0,NA,NA,0,0.7654012064449489
9FB1981C-D7D4-4E04-9,1,0,0,0,0,1,0,NA,NA,0,0.6147191271884367
95FF96E2-CE87-404A-A,1,0,0,0,0,1,0,NA,NA,0,0.8782670869259164
ECADA430-C249-4BE6-A,1,0,0,0,0,1,0,NA,NA,0,0.6118241718504578
EF589A02-6550-49EC-8,1,0,0,0,0,1,0,NA,NA,0,0.5976241703610867
F9EA44B9-68F3-469F-A,1,0,0,0,0,1,0,1,NA,0,0.8681859463686123
CFDD7142-E5F6-4B09-9,1,0,0,0,0,1,0,NA,NA,0,0.8114009550772607
EF3A7749-4D3A-4623-8,1,0,0,0,0,1,1,NA,NA,0,0.9188873284729198
48800DDD-3E5D-4820-8,1,0,0,0,0,1,0,NA,NA,0,0.24732095538638532
79645970-54F3-4571-A,1,0,0,0,0,1,0,NA,NA,0,0.7833595195552334
08261D54-E539-4177-9,1,0,0,0,0,1,0,NA,NA,0,0.4933637457434088
C3FBB7F0-44E8-42E6-A,1,0,0,0,0,1,1,1,NA,0,0.10080069955438375
52C282FC-3A33-41A4-A,1,0,0,0,0,1,0,NA,NA,0,0.8382376327645034
3EF9E8DF-1E54-49E1-8,1,0,0,0,0,1,1,NA,NA,0,0.43953113711904734
55A03A80-16C4-43CB-A,1,0,0,0,0,1,1,NA,NA,0,0.8271301537752151
EE514E0C-D586-43BC-A,1,0,0,0,0,1,1,NA,NA,0,0.8089805926429108
12ABE76D-A3EC-4B64-B,1,0,0,0,0,1,0,NA,NA,0,0.9419966356363147
24A358CD-BA1C-43CB-A,1,0,0,0,0,1,0,NA,NA,0,0.6016650656238198
30A297E8-CE6F-4324-A,1,0,0,0,0,1,0,NA,NA,0,1.076196452602744
A1557FEE-C449-4BA4-8,1,0,0,0,0,1,1,NA,NA,0,1.068677181378007
53448B58-A8A0-4583-A,1,0,0,0,0,1,0,NA,NA,0,0.9575548628345132
F1DC1A60-8D0E-4748-B,1,0,0,0,0,1,1,NA,NA,0,0.6712476838147268
31453B1B-716A-4651-8,1,0,0,0,0,1,0,NA,NA,0,0.9651651701424271
0FFD2BA4-39F4-48E1-9,1,0,0,0,0,1,1,NA,NA,0,0.9035399225540459
F9045E0C-49B7-449B-8,1,0,0,0,0,1,0,NA,NA,0,0.8368055338505656
2CC2F0AA-D6AA-47E8-B,1,0,0,0,0,1,0,NA,NA,0,0.8615508780349046
0B40FE1C-8F4D-40D3-B,1,0,0,0,0,1,1,NA,NA,0,0.08951735985465348
9E4F9089-BB59-479B-A,1,0,0,0,0,1,0,NA,NA,0,0.0062548695132136345
FFEBE261-6A22-4404-8,1,0,0,0,0,1,0,NA,1,0,0.818506526062265
5030A9E2-6C0D-487A-A,1,0,0,0,0,1,0,NA,NA,0,0.9600281571038067
CDEAF6C6-E9C4-4B60-B,1,0,0,0,0,1,0,NA,1,0,0.875437353271991
2678E401-E460-4E06-8,1,0,0,0,0,1,1,NA,NA,0,0.5017395444447175
815D9C36-AFA4-43EC-A,1,0,0,0,0,1,0,NA,NA,0,0.05172061827033758
5CF89E6F-5606-4617-8,1,0,0,0,0,1,0,NA,NA,0,1.073274313355796
782FB18D-19E5-4618-9,1,0,0,0,0,1,0,NA,NA,0,0.1429340299218893
1BC0423C-E85A-451B-A,1,0,0,0,0,1,0,NA,NA,0,0.8967072204686701
29C35B98-02EA-4786-B,1,0,0,0,0,1,0,NA,NA,0,0.7603118780534714
